dts,rsv_n_1,rsv_n_2,rsv_n_3,rsv_n_4,rsv_n_5,rsv_n_6,rsv_n_7,rsv_n_8,rsv_n_9,rsv_n_10,rsv_n_11,rsv_n_12,rsv_n_13,rsv_n_14,rsv_n_15,rsv_n_16,rsv_n_17,rsv_n_18,rsv_n_19,rsv_n_20,rsv_n_21,rsv_n_22,rsv_n_23,rsv_n_24,rsv_n_25,rsv_n_26,rsv_n_27,rsv_n_28,rsv_n_29,rsv_n_30
15/02/2000,0.000128537253132106,0.000146440693209769,0.000507449022728728,0.000304900576500005,0.000317967464515925,0.000118546505790249,7.97584935011488e-05,0.000147618557169805,0.00021132304907094,0.000140765355540114,0.000293509686328641,0.000328706142048719,0.000223757622231007,4.84489646613937e-05,0.000272997603631042,0.000219106258112368,0.000111999505778193,0.00029723463928971,6.94601415309639e-05,0.000247119899339952,0.000128022442104191,0.000175913610785472,0.000132307847896123,0.000740362210616335,5.376811626303e-05,0.000201067880808213,0.000114069229397055,0.000105750667166338,0.000259173076692916,0.000318853530624787
18/02/2000,0.000172809356220295,0.000142820354134728,0.000586552089019026,0.000286578228146918,0.000443748953509208,0.000161821337275128,0.000292677058425452,0.000435315149823676,0.000369596958589366,0.000129767432636285,0.000336330944783583,0.0010060799604177,0.0004112234981756,0.000193876992499066,0.000233560620630581,0.000319141270101629,0.0005044797620111,0.000498403231379283,0.000765469052684379,0.000179421000442356,0.000165270477202703,0.000139109638223188,0.000303663916524338,0.000538599999637135,9.77557989432571e-05,0.000143945668795289,0.000164303945085671,0.000427039419412315,0.000613505053638596,0.000130416634451615
22/02/2000,0.000483948290582154,0.000331916937954929,0.000679324795956142,0.00043204646328459,0.000222427240833339,0.00027036298108531,0.000113539357726478,0.000649381425105107,0.000261573013051112,0.000441255493154678,0.000532956435224475,0.000702177623146212,0.000317658196500817,0.000148020557072524,0.000367706211428642,0.000365523685335846,0.000308999612024954,0.000235009053956274,0.000264787704841747,0.000467205026870561,0.000171729842564123,0.000278363898965017,7.78162390711834e-05,0.000687939778656217,0.000124193629141864,0.000120354086734354,0.000296693155895086,0.000261202066957563,0.000678275431064793,5.82940273694103e-05
23/02/2000,0.000303241682261958,0.00059301323706037,0.000375164891921856,0.000212289614334133,0.000263097344954937,0.000251839669047197,0.000208098127457854,0.000383592042450803,0.000326311115468944,0.000435748657052401,0.000223106815918347,0.000160206343463543,0.000781290724876413,0.000147095406402272,0.000381412049134156,0.0002016447315528,0.000279628979327196,0.000231167233342704,0.000244069851069917,0.00046093124045703,0.000249337774831447,0.000125728504574261,0.000155133029087898,0.000309886157597225,7.65908881554822e-05,0.000232892564679018,8.05699961635524e-05,0.000810849492776913,0.000747872190916319,3.93729960826415e-05
24/02/2000,0.000254480801976553,0.000665389752925691,0.00087179001675624,0.00037788960041153,0.000913343771217844,0.000442621135922016,0.000310479829996458,0.00063493022286037,0.00059698416557121,0.000608872407233351,0.00045210287518938,0.000431288009138116,0.000630416133207537,0.00066567505441796,0.000431884219021192,0.000462274354773608,0.000575506251906647,0.000375985818172889,0.00116241816514871,0.000632390257352701,0.00018486909808386,0.000333224949566533,0.000276825159391834,0.000454556421139159,0.000974101737188067,0.00069726551955637,0.000311076426805525,0.00015504765347034,0.000621000679708462,0.000181067260820163
25/02/2000,0.000379040731463605,0.000765395619211674,0.00026888547500751,0.000619517749877705,0.0006852826369263,0.000376886495449423,0.000593386736114445,0.000317308049100235,0.000345622703653956,0.000533483727510467,0.000786077307864478,0.000889022307189373,0.000501873219984377,0.000190132477877705,0.000483883401955112,0.000439317795653649,0.000412833815499392,0.000307512755921265,0.000901157795217547,0.000606998719735453,0.000223056093472867,0.000544660795041665,0.000288790708220394,0.000337125276614989,0.000191325504112748,0.0014271024974295,0.000180795338707515,7.60372921268515e-05,0.000529217372537741,0.000102414745830217
28/02/2000,0.000138422239683332,0.000299345374749646,0.00041448903220864,0.000387934962069924,0.00014931913610284,0.000337263521258782,0.000333063503594918,0.000648987843357379,0.000467841061490076,0.000485023064025351,0.000360532332832084,0.00070653713682521,0.000451805205803785,0.00019243364649743,0.000257591585614228,0.000350035722556102,0.000242461872188337,0.000240773279122363,0.000442703309235704,0.000425143538438745,0.000271840857853463,0.000279157818487231,0.00016397782755779,0.000344160076262827,0.000151062743190668,0.000279990294823348,0.000327728247782324,0.000242031822144947,0.000458880882313339,8.1617788344347e-05
29/02/2000,0.000234797743138102,9.40353238446662e-05,0.000265893797484507,0.000151995956081537,9.9271914791462e-05,0.000319134148388215,0.000360385471681664,0.000268491581176625,0.000228466894107622,0.000395875051718207,0.000200166915543411,0.000242803908729386,0.00033296932108367,5.38784294194834e-05,0.000167159451086821,0.000427865379472475,0.000221528543835589,0.00028179624646854,0.000298436247704203,0.000233592116665853,0.000644694398263235,0.000401591071885152,4.27507380088732e-05,0.000312548854589315,0.000122058355141599,0.000284654437557117,0.000344187565960611,1.69438077005258e-05,0.000294281545114991,5.37959280374821e-05
01/03/2000,0.00024384321568378,0.000291548336641135,0.000582626829824947,0.000463124967289221,0.00120602071551987,0.000202168772616101,0.000235291215041801,0.00102356635085408,0.000227787354106319,0.000307198233601426,0.00018294512813148,0.000314544829258096,0.00014699262286408,0.000230580203574443,0.000287032858215126,0.000472581137279249,0.000187502421626504,0.000233646607895559,0.000357903159593447,0.000215963103317457,0.00031563142783495,0.000386225576338876,0.0003154585366141,0.000171019180396898,0.000114077229262184,0.000106238012571543,0.000302164787215604,0.000681752558880066,0.000697983421986937,0.000354077628877269
03/03/2000,0.000265834160865306,0.000334092080855756,0.000413868395021368,0.000315046458871997,0.000207509260752598,0.000211028762874171,0.000237287715257027,0.000273694276673987,0.000361166541221793,0.000321453357818719,0.000232709798048802,0.000594209921137056,0.000510920539967464,0.000153166694569912,0.000198117970437406,0.000590130128590798,0.000119155475329988,0.000166932698757598,0.000458746099895688,0.000346653805728283,0.00021840633904929,0.000262722396415838,0.00010376240598619,0.000288148767312619,8.14148159057317e-05,0.000141177979044266,0.000429920954117945,0.000173948809682209,0.000182911793222637,0.000105475665997488
06/03/2000,0.00014045592025375,8.06775553483904e-05,0.00103140394512033,0.000185256204026355,0.000136219682746785,0.000153799285483206,0.000150333867613093,0.000240473616255006,9.70497899054642e-05,0.000249624064918853,0.000139714972474774,0.000349923706790857,0.000310321954155011,9.89632741050503e-05,0.000155444974487963,0.000266025893478461,0.000250988256663802,0.000254885748401904,0.000242191595820865,0.00041683790256014,0.000130533063462793,0.000905613861488686,0.000379055077126887,0.000388839445737174,0.000159171171576377,0.000228014659086859,0.000126991599807365,0.000148126116750639,0.000517928576180769,0.000167643992391369
07/03/2000,0.000585284835280914,0.000221628546628326,0.000612429373456735,0.000221909513780688,0.000908734804799175,0.00106158984599746,0.000576358003707417,0.000804143472649411,0.00111168191775972,0.000184481271097467,0.000675476228904837,0.000475884784360567,0.000840254106123662,0.000260973167605378,0.000163562454435777,0.000498380687238696,0.000515630738087097,0.000632566794932604,0.000582658424968838,0.000875955550607324,0.000153295876046026,0.000504185617391934,0.000129653512286269,0.000407760582434021,0.000363210174170751,0.000496033038442307,0.000252810367210648,0.000434556290793592,0.00130843253348961,0.000294549816751925
09/03/2000,0.000222599646883852,0.000158727238193386,0.000675630288335628,0.000185487274738989,0.000216317765250309,0.000331392556358153,0.000544358374369437,0.000428464214523514,0.000397311271751205,0.000144539193102777,0.000335824666438287,0.000563005742667286,0.000636975323357966,0.000475114718220551,0.000268261540175744,0.000292845702718672,0.000272615506073898,0.000178898448249783,0.000338012163389496,0.000350664728301998,0.000325210071728127,0.000250138156946091,0.000222420719477293,0.000585263191960338,0.0003434265860538,0.0002342231340458,0.000135538472394113,0.000223370254365151,0.000366628020298286,9.29076807572023e-05
10/03/2000,0.000263076891738105,0.000216153999011106,0.000558040236116786,0.000718317410752117,0.000175186304619821,0.0012209269035467,0.000555245760743386,0.000377038662009165,0.000382696521815372,0.000188454830098129,0.000279660233542943,0.000150959171416361,0.000491071599589236,0.000107959579560104,0.000206646348130607,0.000272812882162833,0.000240443505764435,0.000432375154049931,0.000443887607915538,0.000420870211141213,0.000141937660532604,0.000497759174753073,0.000759042883244942,0.00016426151554094,0.000323898303063747,0.000144192609930479,0.000238137327482551,0.000143633844677286,0.000465190953935039,0.000121323866964125
14/03/2000,0.000143751510450263,0.000311322768363105,0.000501301099379763,0.000424196357617652,0.000355147488497205,0.000358641019775448,0.000125516113262627,0.000553096094438917,0.000319519083192854,0.000265001760098105,0.000278100834787214,0.00122313507590639,0.000321655909769739,0.000477427360293728,0.00047694465349767,0.000366680844939251,0.000237258385678007,0.000161753608971151,0.00027464011634471,0.000204606204184684,0.000274106518436905,9.90529691827036e-05,0.00103650841268867,0.000881338899322836,0.000148078264369497,0.000184900642371246,0.000382907114943169,8.6177229160911e-05,0.000227126568876326,0.000180527438954828
15/03/2000,0.000247168356875528,0.000349075021712194,0.00112927125993437,0.000381451002732577,0.000819142896195531,0.000456987045509506,0.000268465742463874,0.000419540731430532,0.000117333713220112,0.000296733571503333,0.000309784153365169,0.000304515025096815,0.000296148880568804,0.00032100623793759,0.000186178167211277,0.000429439416174066,0.000300630352204326,0.000395780908409784,0.000255096050172446,0.000403360703959008,0.000100551772873641,0.000205252315737264,0.000498009354390606,0.000395924453768382,8.38542491742609e-05,0.000149613008794905,0.000371907357925178,8.2763391577952e-05,0.000438043306885663,0.000379689108014474
16/03/2000,0.000555574255890303,0.000362690781027386,0.000726779770807585,0.000487733016070998,0.000381378121720158,0.000180241066779232,9.00593535358487e-05,0.000399594583663349,0.000388102951492528,0.000243631756097882,0.000306841741112176,0.000211675015232828,0.000607695441356394,0.000252830689909872,0.000609324887084344,0.000542988682957908,0.000241323324289601,0.000114691371112131,0.000372848852165839,0.000529076100484743,0.000129658397593374,0.000186839526757044,0.000659319506525888,0.00127454221094075,0.000296972183565107,0.000199878681899095,0.000182517515477643,0.000166138430916624,0.000143889114422791,0.00027212097275601
21/03/2000,0.000343082513382755,0.00042838746133399,0.000379767796807699,0.000118725828876727,0.000230680566231333,0.00033506916483271,0.000158452915462226,0.000439625286447876,0.000154152965289956,0.000271498134658924,0.000215935416344783,0.00220543700262366,0.000240716608594615,0.000168273805708399,0.00029636153285421,0.000216390476558475,0.00024470321788473,0.000394310103049199,0.000561298521895943,0.000436667141576102,0.000201201209050649,0.000250178171204603,0.00137479727890665,0.000244739486844587,0.000204190274130187,9.10108777065474e-05,0.000373169138300809,0.000134557837812084,0.000445746628849402,0.000168457566616823
22/03/2000,0.000246151036881081,0.000256434061203926,0.000544366702748637,0.000231452177642797,0.000292654745154805,0.000289125684797697,8.63136951578087e-05,0.000353649586794194,0.000187877714656705,0.000251882223821871,0.000492315092800366,0.000125233922004655,0.000192673105119074,0.000169533509863865,0.000326514204707315,0.000153566726153296,0.000272497355068063,0.000255998525247408,0.000186718109484707,0.00024916040577636,0.00025274605229009,0.000167166655601275,0.000168708096739165,0.000189482167297121,0.000171365537187125,0.000124640422249359,0.000284575360866111,0.000357777873868392,0.000219337299951446,0.00122991142849459
23/03/2000,0.000193269656899124,0.000276655660069419,0.000455911854594394,0.000131576967871525,0.000230209686897,0.000251428758656195,0.000132613492537201,0.000261279580921991,0.00025956143641284,0.000256114435454418,0.000223738430144565,0.000186210253384465,0.000170639584247566,0.000114155284037021,0.000168175171649652,0.000227245410248279,0.000143220417859776,0.000259196265167301,0.00018190328961278,0.000236562444226106,0.000192088804382293,0.000388265942279648,0.000377019765186243,0.000239102344107012,0.000155965935589659,9.98733724514253e-05,0.000179213389601613,0.000177014678469377,0.000236363500031562,0.000195836670402775
24/03/2000,0.000455961365098588,0.000256365802133097,0.000231700708250494,0.000141409502349612,0.00020038594664358,0.000274905510081209,0.000430360431931368,0.000280416149078027,0.000309044632006564,0.000291417445383281,0.000164894022340785,0.000212903099088946,0.000621343357391048,0.000289180938129724,0.000148176543468757,0.000191470411569354,0.000245933555743974,0.000298001033415295,0.000235426045876518,0.00015462199205039,0.000185065008886086,0.00016657030278155,0.000871820387387143,0.000175016571245828,0.000225615685643364,0.0003034409341311,0.000263984185982469,2.77503141365099e-05,0.000421710634099415,0.000300805508332382
29/03/2000,0.000217748298181596,0.000154375681298999,0.000225886059576317,0.000105575209885734,0.000192158729084957,0.000125617991133225,0.000108809229613989,0.000238685114965022,0.000251284875036993,0.000118892749390772,0.000207883678726156,0.00117756049340761,0.00029442579131539,0.000245157813717863,0.000429198605596852,0.000133707834091873,0.000101131409005964,0.00044708463042781,0.000207083807493713,0.000186773268280634,0.000111766538759424,0.000268178875218456,0.000503838786897533,0.000136020721060796,0.000119576627809089,0.000171856121134962,0.000242215918717328,0.000167396468574758,0.000301519147859693,0.000194342411523424
30/03/2000,0.000447354454617946,0.000238428813160474,0.000301165092945921,0.00031638189301981,0.000206662272573714,0.000489446725547203,0.000219142400932481,0.00056219441370855,0.000197811727646003,0.000175511063798308,0.000287988489025537,0.000224782195217957,0.000489614004532389,0.000140540373170165,0.000166991803781,0.000206075050169406,0.000276968351402618,0.000295933293977216,0.000235880122644908,0.000401019008747089,0.000237816126412696,0.000280147474631672,0.000993168464239185,0.000318280836547235,0.000225720246236945,0.000281370195564605,0.000364920406086248,0.000426008623395296,0.000204717454614064,0.00200246534597647
31/03/2000,0.000413731609111465,0.000158400614615233,0.000605884412011973,0.000200716064401501,0.000218002833842549,0.00048836305095047,0.000146613104738901,0.000672514168255706,0.000255811822251711,0.000220658334254661,0.000200620602808359,0.000249677543133812,0.000385256798435391,0.000464944109658075,0.000238639362080435,0.000509366892844025,0.000345835810426127,0.000600282789427907,0.000130058759068386,0.000235344740798423,0.000282729854451487,0.00051460165238862,0.0011827003911212,0.000149499384068758,7.07427378246934e-05,6.16295789617384e-05,0.000319752951274599,0.000295028158692408,0.00039781336772642,0.000220405043758607
03/04/2000,0.000159603843841569,0.000268939660087282,0.000191873696254746,0.000114561401047914,0.000109348582041043,0.000193749402652894,0.000165417711301414,0.000139282766478226,0.00022235988034097,0.000101823102746515,0.000201742646852461,0.000218020861970626,0.000329204943314536,0.000127456681199697,0.000129416146304215,0.000195620395671236,0.000300119341569699,0.000200175881130893,0.000315331297408962,0.000413146926746467,0.000150288187330927,0.00019506945412805,0.000362449891054538,0.000483851333595719,0.000103500868914375,0.000446259570590954,0.000282417119106805,0.000113722503468833,0.000296691182980029,0.000400834560330675
04/04/2000,0.000675297591569548,0.000592836369591757,0.00232719490492606,0.00031011463732176,0.00112618485635244,0.000939310462017268,0.000278518510859011,0.00110342590768336,0.000991941324690301,0.0010290534035525,0.00104202411198198,0.00103777466047657,0.000812953466607969,0.000718030887373884,0.00117324394656702,0.000588158986380316,0.00151903376233155,0.000564425740899687,0.00105530524831122,0.000722472709376025,0.000605470025116371,0.00172027646672943,0.00218090096504592,0.000777874966081498,0.00021794546986214,0.000287370901673731,0.00122910756812634,0.00031718308651837,0.00068212336637575,0.000871255917476965
11/04/2000,0.000155610187624617,0.000894756290365436,0.000498953891337189,0.000189262834465162,0.000150035838896731,0.000544077954942773,0.000151171076517111,0.000133939419392518,0.000158797025782216,0.000304831410611829,0.000381074850660978,0.000200485694914533,0.000303291276103975,7.2746279897577e-05,0.000141290353010343,0.000210271788791341,0.000153121954748973,0.000410856123379641,0.000487933538664927,0.000205375752230794,0.000213710936146968,0.00043476766594729,0.00107525613937853,0.000210673669077587,0.000189407838089991,0.000210058929248714,0.000146154060207114,0.000298163262051022,0.000244278433015693,0.000122759916221232
13/04/2000,0.000116866905727763,0.000521301409639437,0.000596700310379898,0.00031981965860964,0.00104503196591704,0.000318706166174848,0.000456919904133405,0.00135231744461415,0.000253560938402506,0.000404475657544924,0.00036923806408205,0.000226370305367152,0.000341649261697031,0.000334974188577871,0.000364741095013868,0.000464422617106797,0.000819494554753281,0.000284250617596056,0.000544215823112103,0.000667085007793411,0.000429635070759494,0.000594008250140809,0.0014949095466117,0.000224418921031359,0.000301436285850106,7.88248209086988e-05,0.000208300110809439,8.41672868540296e-05,0.00102841946810765,6.40551189923886e-05
14/04/2000,0.000607756146424991,0.000725669729744895,0.000941092767757532,0.000617953220826677,0.000256819030017528,0.00110724571701825,0.000304313156998487,0.00142096454426033,0.00103888902125389,0.0011785641125009,0.000328572755031457,0.000499099597000063,0.000818817152863808,0.000617275363452974,0.000452659692159967,0.000696051622188212,0.00152424917114639,0.000541221091027606,0.00175455021635933,0.00107581830869113,0.00104361532457149,0.00129968840036849,0.00178287375520272,0.000745596636923427,0.000359652167893167,0.000469217812626862,0.000928874462292779,0.000570743074782851,0.000592359180596656,0.000387693027105217
17/04/2000,0.000186864321150881,0.000747279244847647,0.00164890867737284,0.000447548928240812,0.000212280998938174,0.000247434587319816,0.000312854198866106,0.000520249649470288,0.000741852657989717,0.000480704624903465,0.000593738231111877,0.000655950468122509,0.00048589055176688,0.000232292627408452,0.00030669253753177,0.000486015093231406,0.000416272914675563,0.0004401104636169,0.000556818058509362,0.000674537369657162,0.000245524849056202,0.000561178619319155,0.000986411304614978,0.000516514248339038,0.000378256430544258,0.000287055868637299,0.0011519206304958,0.000132011874886236,0.00118803180386202,0.000160189988863759
18/04/2000,0.000175466219429194,0.000152699440775153,0.000820686970620302,0.000226901555051355,0.000134814992970856,0.000484773443036452,0.000201936968082663,0.000381847919279849,0.000248493076514213,0.000354037977122086,0.000650621186949415,0.000770828271213292,0.000319245010709052,0.00016742943153161,0.000171560333849292,0.000402912604683271,0.000267180445596467,0.00029780184637096,0.000169165239244146,0.000762879250030027,0.000175062365733736,0.000382491549225517,0.000891799544702304,0.00106602485419289,0.000182836535619683,0.000150123417965486,0.000250344699767318,0.000124688191950083,0.000765945180854141,0.000362557645845491
24/04/2000,0.000148313801719623,0.000244270428581053,0.000603751763464974,0.000162997758081517,9.34197872851513e-05,0.000591475153812239,8.78555916161896e-05,0.0007779033439551,0.000240357703084654,0.000230181609932401,0.000343102814093256,0.000290062120467101,0.000163571743184653,5.72222897131478e-05,0.000338379967721789,0.000112537428514273,0.000161496329971808,0.000436941888139236,0.000269187311190171,0.000192005586350585,0.000350666338819779,0.000248571093021456,0.000827285183231329,0.000431700740819207,0.000156159034181486,0.000175574054362095,0.000238457540858326,0.00022654716653891,0.000388670496119728,0.000572222287589889
25/04/2000,0.00015754719376214,0.000173185215264574,0.00032123742971939,8.21846613839976e-05,0.000258980505259047,0.000833508848215186,0.00016644917275259,0.000351167712872409,0.000408135381210355,0.000132017153969709,0.000259485848303225,0.000136577798531456,0.000268782204313438,9.9558669269541e-05,0.00032969975318864,0.000344201331724573,0.000193778529717736,0.000445127884937051,0.00013885951394943,0.000225666947467364,0.000312597720861778,0.000158098049971498,0.000199241553472968,0.000220547197102842,0.00016246740498874,0.000148331975473236,0.000215922560852922,0.000224095515106842,0.000322084014576731,0.000214641644323078
26/04/2000,0.000127589572818328,0.000109595997394314,0.000223883386806192,0.000167740934560898,0.000122204966313503,0.00071593982760796,8.18246435873162e-05,0.000167029815053432,0.000285508756930324,0.000218303951494708,0.000153279377938073,0.000188046993038778,0.000166946890209628,0.000246423298060771,0.000123876597012069,0.000150597165764755,0.000258776929023197,0.000127427184875189,0.000197044583903872,0.000190766379297262,0.000112966608128184,0.000373380368165275,0.000772185816146034,0.000253243013830935,0.000315416745634514,0.000173141920147899,0.000355797721809128,0.000111418658388841,0.000153799539043832,0.000695612799759491
27/04/2000,0.000282770027536356,0.000289739649794015,0.000337462474739672,8.54554903284575e-05,0.000115766081116472,0.000229157530956345,0.000116123598360281,0.000378137428158821,0.00017142694663864,0.000220614256295319,0.000341424335709409,0.000185046379465211,0.000325871639291174,8.11765716836837e-05,0.000160962725219166,0.000177649366782792,0.000149762067135867,0.000217710028775711,0.000190488573311471,0.000195816065551634,0.000253980264906569,0.000318696621188697,0.000573087455784991,9.26557511168854e-05,0.000257078711991248,0.000101942758183278,0.000439191556106191,0.000117508348957468,0.00033593029225234,0.000513265322440017
28/04/2000,0.00012261686975188,0.000318681449004743,0.000282818758417562,0.000316455352771153,0.000118949621704425,0.000230808302642644,0.000108553135808137,0.000288774499706449,0.000305800834942215,0.000476615449157156,0.000200170928140142,0.000498487579749499,0.00036136152208833,0.000135070174628973,8.27956601151261e-05,0.000204464266657969,0.000190911402668496,0.000153213724077709,0.000328438918583013,0.000625740174522526,0.000244190380634934,0.000191702895221757,0.000755696496007843,0.000617218644656176,0.000310645249698532,9.3404094316351e-05,0.000342134613909279,0.000140931396991564,0.000489202774067772,0.000382752359173683
01/05/2000,0.000296797439600633,0.000255836602230143,0.000387287713055793,9.8008791101248e-05,0.000208337173021588,0.000260519853863428,0.000156911837172885,0.000399608512227862,0.000213436634053901,0.000301270076193137,0.000120376967676717,0.000379824857865605,0.000370456966489457,7.89988558734898e-05,0.000517620079052941,0.000136904685291574,0.000137275677982272,0.000158916392002147,0.00026633980115002,0.000236636383578802,0.000607026307674628,0.000137750710963208,0.000361514811281258,0.000168838392392802,7.47838039672593e-05,7.7093345355929e-05,0.000474883000804325,4.41098514078153e-05,0.000482024166563887,0.000238362844659274
02/05/2000,9.79185809300911e-05,0.000184905106534805,0.000261647811444778,0.000182031290825245,0.000309191245005419,0.000154953393916343,9.54739528928773e-05,0.000408615713836348,0.000136449382120595,0.00023850945515862,0.000213892424757157,0.000231368664701762,0.000198691496234641,0.000136641420255175,0.000442255663205701,0.00010887296682969,0.000126550965235861,0.000235272847338952,0.000220700202856207,0.000217494710111901,0.000262783058973806,0.000138912264526177,0.000381527518024289,0.000397336399787301,0.000165461027168723,0.000208088959225356,0.000253053783273113,0.00022738339024313,0.000397649720971105,0.000241789086943179
