dts,pvar1_1,pvar1_2,pvar1_3,pvar1_4,pvar1_5,pvar1_6,pvar1_7,pvar1_8,pvar1_9,pvar1_10,pvar1_11,pvar1_12,pvar1_13,pvar1_14,pvar1_15,pvar1_16,pvar1_17,pvar1_18,pvar1_19,pvar1_20,pvar1_21,pvar1_22,pvar1_23,pvar1_24,pvar1_25,pvar1_26,pvar1_27,pvar1_28,pvar1_29,pvar1_30
15/02/2000,7.73899601574663e-05,0.000101017619363193,0.000458393234307066,0.000240445627318963,0.000222100812365559,9.03635076426558e-05,5.3732525842622e-05,0.000112450104580976,0.000176000415179148,8.98044179305018e-05,0.000206725048407066,0.000243371633515074,0.00014904328619448,3.9342229132847e-05,0.000226235915787176,0.0001237135112882,8.26576455302069e-05,0.000246247395540393,5.02805970001984e-05,0.000179102984541022,8.80135370962871e-05,0.000125321404415232,0.000108588395100799,0.000617070847598152,3.76521038222724e-05,0.000171731028962656,8.16846845069442e-05,0.000101324571674865,0.000198980406136729,0.000290087250454576
18/02/2000,0.000116009835919361,9.71115015118223e-05,0.000473272593068938,0.000220884193012349,0.000314543211398341,0.000110843719266074,0.000221629099436408,0.000274563077552839,0.000241354382814131,9.95744300472721e-05,0.000235343887140478,0.000914879440772618,0.000287290418666534,0.000174818039389942,0.000178596651045432,0.000236448953453434,0.000314196523136129,0.000386383601104721,0.000402833701407234,0.000127671330170985,9.11040394875422e-05,0.000102017536560777,0.000231491437620219,0.00030740367570437,6.53824429711299e-05,0.000111826445221751,0.000110585835824146,0.000387200978669059,0.000509260628354464,0.000114547928616267
22/02/2000,0.000332797060921087,0.000226694576226389,0.000519302252155942,0.000315156197412604,0.000178509218039151,0.000194774202974545,8.63139722190168e-05,0.000522338197637467,0.000196817803665738,0.000396712024093121,0.000332695455185366,0.000659187329105494,0.00018290494996578,0.000123443777909842,0.000262553633931487,0.000253131675657729,0.000196756375172513,0.000131972549624955,0.000182167801874301,0.00040836258378676,0.000115906635265511,0.00022162658324592,5.38273243370623e-05,0.000608924701358573,0.000103580966222392,0.000114430140087094,0.000250680214555975,0.000248883150606816,0.000550291199224516,5.33828762545751e-05
23/02/2000,0.000227584687535809,0.000425938841531191,0.000285368658871944,0.000157478661446864,0.000196541385192372,0.00018334901647223,0.000152362630802912,0.000281168428128658,0.000259384158218228,0.000297032470582338,0.000143928845251111,0.000117107350958669,0.000624081398258101,0.000114627410676642,0.000277604844905184,0.000148167978849436,0.000178394087042113,0.000153476169564755,0.000152377449920735,0.000325297380466849,0.000171602033722271,9.7573052439901e-05,0.000130655882157068,0.000236081317358963,6.39731929229739e-05,0.000191129965154434,6.09397299434459e-05,0.000759636111606847,0.000541385990777215,3.81560692387057e-05
24/02/2000,0.000191227354125178,0.000390566540556164,0.000703459032471854,0.000269918280737618,0.00064226282322371,0.000253484907407655,0.000183775766873707,0.000388414543728243,0.000436100435001516,0.000379639349905307,0.00025870292170867,0.000309555598449999,0.000441935170662633,0.000544308676894324,0.000238231143387182,0.000304457247415931,0.00032474464667436,0.000256004566834743,0.000962329912174741,0.000497802683106976,0.000134179976569764,0.00028514556992875,0.000244297717607186,0.00032756533007375,0.000704870236817255,0.00066204052428721,0.000200697895969172,0.00014974330682161,0.000432579037188552,0.000149538922246372
25/02/2000,0.000246243964559623,0.000440930325515918,0.000200605917629854,0.000458193573036019,0.000509475551552818,0.000262856011595548,0.000421742380263112,0.00022515658049988,0.00024275814637358,0.000436401353578443,0.000546864191589099,0.000780676008135333,0.000332059853595537,0.000117168169842125,0.000364318773849611,0.00023713264214458,0.000252620416832268,0.000236748994492883,0.000576429697466296,0.000394961365764609,0.000135309408189842,0.000364659603518068,0.000225361286002145,0.00025048760904647,0.000131894092213451,0.00118252865446879,0.000113996528897748,6.21507051562561e-05,0.000416050097714821,9.47852315480863e-05
28/02/2000,8.10435741437673e-05,0.000224370539741403,0.000245301037565955,0.000280832335240675,0.000111277935928865,0.000282054450659434,0.000286398272939038,0.000500751825576075,0.000352238966542942,0.00037510528769193,0.000247332671320816,0.000578786691398838,0.000373229592046352,0.000143042620635829,0.000176023612013045,0.000254504734719315,0.000172959886108025,0.00015584700147121,0.000284079493667642,0.000346791472624636,0.000222905553503057,0.000220804043619449,0.000154905113641079,0.000277779643830021,8.82793797638809e-05,0.000243798076822827,0.000254816320043574,0.000227239454638641,0.000397481626646085,6.9518570596095e-05
29/02/2000,0.000185197146849707,6.52701005812081e-05,0.000238292611833671,0.000113548220999249,6.8282132033549e-05,0.000255289199497252,0.000254825058639614,0.00023717628351859,0.000133408427458623,0.000362036588727923,0.000145112496924258,0.000194611202159999,0.000234299041025936,3.75800894708607e-05,0.000138753445766042,0.000344211306500331,0.000177221785236049,0.000185914164646769,0.000251698129679623,0.00016643225911468,0.000591960104527188,0.000288617538633629,3.17438664110204e-05,0.00025125450976706,6.90320942122152e-05,0.000257453475979157,0.000273995676739716,1.69438077005258e-05,0.000203906003483146,5.04471458716044e-05
01/03/2000,0.000176245729721547,0.000189584892652875,0.000483756764548447,0.000268628746525363,0.00105952370990779,0.000141506611017224,0.000145820752588339,0.000825151073325821,0.000170154515579465,0.000240559371898423,0.000131451344083806,0.000204167006208254,0.000103114539523398,0.000189911520940805,0.000203732452597799,0.000350946855252332,0.000129534740304357,0.000180519256630912,0.000247705470563963,0.000131562184263532,0.000220521741749834,0.000249164253275806,0.0002445003393101,0.000108043092315035,7.70616308481367e-05,8.11499499986252e-05,0.000233529146567271,0.000613361785919695,0.000569118741816698,0.000327727336246828
03/03/2000,0.000202755285208708,0.000240344163626423,0.000375802844441605,0.000235553009462853,0.000176299870251389,0.000137571769231545,0.000158697407450847,0.000184594996575734,0.000251375506550174,0.000238021519411705,0.000170979776339409,0.00046466284288038,0.000420015242641147,0.000134128524505013,0.000158047489151188,0.000478661918289431,9.26532308165864e-05,0.00010433246035294,0.000359088764159922,0.000253521153688829,0.000165083986446219,0.000205552856553611,8.51017071430553e-05,0.000230572576951149,5.84259296320202e-05,0.000125289235128085,0.000368822590137996,0.000161383287560301,0.000163442586490681,9.14353640971706e-05
06/03/2000,0.000125348887360371,5.57600952947624e-05,0.000867396256548212,0.000116829306422934,0.000110068233297016,9.91650689851946e-05,0.000108201682418389,0.000193044467958307,6.36913983144121e-05,0.000188817563106838,9.57987507889818e-05,0.000208622403421683,0.000205118445449755,8.67290800634075e-05,9.22040243116601e-05,0.000204757228337273,0.0001839509819819,0.000164134742337762,0.000181873534931301,0.00024842062879873,8.11412598657859e-05,0.000710464122014915,0.000322132589827524,0.00027689009985339,0.000124154038287042,0.000171869609378481,9.72625877696159e-05,0.000117707794024182,0.000336622634565137,0.00014357715198981
07/03/2000,0.00048279629480361,0.000142691097023483,0.000460695288012357,0.000170896490271761,0.000633977478759319,0.000882517770472227,0.000355606936217006,0.000595638874199625,0.000861585439130797,0.000127858642972327,0.000423674010681236,0.00039902855211702,0.00054211512725916,0.000207134074471514,0.000112313942287271,0.000342430131357723,0.000336874695379573,0.000476423340439362,0.00047700602749635,0.000684074965700777,7.04547291231629e-05,0.000324064277625343,0.000107680930453296,0.000310158814335442,0.000251333520551864,0.00037706057597596,0.000150101293409216,0.000359224750398281,0.000897072571160246,0.000260807202505964
09/03/2000,0.000190411464922505,0.000121183485588187,0.000524989798044349,0.00012749499597441,0.000188660737386978,0.0002531197966379,0.000445436298419125,0.000312388746483202,0.000315167202479785,0.000101054034294126,0.000281510903170059,0.000522030386909207,0.000493780376908674,0.000355506992895727,0.000226650711943007,0.000221589125320091,0.00020786822470186,0.000129735488466479,0.000274456921659096,0.000272767067431981,0.000273574485096856,0.000216969522094842,0.000215421749405936,0.000510688677728249,0.000257674423723726,0.000215904114850654,9.04479016251777e-05,0.000206247916932492,0.000272926446167521,7.60244097971712e-05
10/03/2000,0.000177244506465076,0.000131878469141435,0.000458110645552736,0.000588508174879402,0.000124609211819073,0.000816994226492479,0.000355867097218468,0.000273842334484569,0.000259663210056853,0.000141416058348907,0.000188476182625664,8.75708313322257e-05,0.000349857990058212,9.7366600013118e-05,0.000162081207524271,0.000164466784870489,0.000170786527146948,0.000268192212725736,0.000393018474181859,0.000330556046181217,0.000109749700009873,0.000345242400094378,0.000595885592209722,0.000111680227852698,0.000219029343034289,0.000129667234139689,0.000152405549635232,0.000129931803615155,0.00035774661049978,0.000111857988602018
14/03/2000,0.000112549508153923,0.000232417380513928,0.000389734725022684,0.000367986869766082,0.000312633317410856,0.000267848857911351,9.92747609292372e-05,0.000455292283514464,0.000248768299228852,0.00022090902856184,0.000180883050243184,0.000936708454887954,0.000243351792603926,0.0003946141262268,0.000410121427700287,0.000193241720997102,0.000178732723247953,0.000113622343450295,0.000194987006360556,0.00010882418222499,0.000185292031788761,6.89685965938558e-05,0.000860798907554768,0.000697650839280831,0.000100815935146779,0.000157977656286037,0.000276217993680944,7.96448715562472e-05,0.000167471811631605,0.000138879804373243
15/03/2000,0.000189598710598445,0.000305447664763363,0.00105023197396662,0.000285765963341839,0.000787207763777662,0.000396573088034461,0.000228015271113299,0.00024613919594842,9.22588380037474e-05,0.000186657199033502,0.000246258965084054,0.000231965968472421,0.000216804989056867,0.000275913534755917,0.000139668551372369,0.000361835804833152,0.000220088138039221,0.000268161102702905,0.00018472494918866,0.000276992516720174,6.52851958892721e-05,0.000139700576741095,0.000408284642667882,0.000346074739745764,6.02591232342123e-05,0.000136712092606676,0.000268522448254031,8.0533110818923e-05,0.000345333430438611,0.000335868912733469
16/03/2000,0.000451239842420228,0.000314941453696871,0.000647955999750092,0.000372346081759805,0.000298393422413449,0.000129869722457574,5.70418009894136e-05,0.000286165622556857,0.00031786068813393,0.00021575382917844,0.000227808385034668,0.000160519536266025,0.000524168346572368,0.000183994602778986,0.000565721097815758,0.000417826354513264,0.000167094713021386,9.84294364604847e-05,0.000246299801731901,0.000404292033926604,8.44194683482591e-05,0.000122821034424962,0.000582149382408275,0.00115692659014403,0.000278200342796924,0.000147807312414396,0.000158067175101432,0.000150396875410617,0.000117206775377848,0.000255770357941635
21/03/2000,0.000292052611786651,0.000331358668013977,0.000298738102089226,7.44088969623379e-05,0.000198293982029569,0.0002499592484813,0.000137755923543278,0.00032876280597418,0.000107456216212894,0.000211538232596252,0.000172085762559921,0.00186632418807972,0.000173468594447633,0.000132458219146819,0.00022654101669788,0.000146742649976086,0.000183259549896896,0.0002533378071042,0.000362945131009182,0.000274567213234628,0.000154289893516194,0.000204238561995589,0.0010891126674518,0.000191101209358362,0.00016567405402508,8.00923562785457e-05,0.000284756630685452,0.000129953594026991,0.000355226944563392,0.00014331326486738
22/03/2000,0.000191357856714379,0.000207759666828785,0.000381814280828767,0.000174602596220668,0.000239226900910715,0.000189363537291821,6.16368866319012e-05,0.000308281836527086,0.000155833009062844,0.000213293670909492,0.000322363199269265,9.8634214563064e-05,0.000116218678937813,0.000156924393785266,0.00025426394911712,0.000106626576005835,0.000182615098882104,0.000197800825707377,0.000134426146789201,0.000150489715800563,0.000205354261947376,0.000137422073853647,0.000135422209589843,0.000142386124862064,0.000108518963008698,0.000110527485004392,0.000234210330346135,0.00034071335495034,0.000142389708694088,0.00100949041009365
23/03/2000,0.000165851236650815,0.000229729204496633,0.000406349804026811,0.000101234778529828,0.000198604698321946,0.000196965430057982,8.86166712750903e-05,0.000214420295489841,0.000186663546950873,0.000219810154417121,0.00016276962063391,0.000120131055660269,0.000149521942749236,0.000103197467673979,0.000138538737557733,0.000133061517727754,0.000108646365596188,0.000184076756255683,0.000142963276728508,0.000150747285842523,0.000145581841530304,0.000324124102774228,0.000264166139023394,0.000185227213917066,0.00011028826042756,8.46797073362099e-05,0.000136952143553075,0.000144494884680654,0.000165603289352604,0.000179330882991987
24/03/2000,0.000308120290132968,0.000176132436971828,0.000171363660330613,8.86408959142435e-05,0.000177440082330478,0.000198012713886853,0.000346371189369927,0.00021512176439324,0.000214959128976432,0.000237629974239707,0.000105915059092427,0.00018038933859915,0.000492752853462919,0.00026764607780529,0.000127780203292329,0.000146720682987083,0.000192721238659044,0.000158121669332671,0.000184358533652473,0.000109908325510434,0.000131943209087366,0.000124135735416507,0.00060037963203581,0.000131413303458943,0.000182950602550123,0.000248085408129563,0.000198946893741831,2.32842420945264e-05,0.000328505068843865,0.00027961301652022
29/03/2000,0.000168341610576506,0.000122175142554221,0.000180759336042515,7.32528815317807e-05,0.000118102085650612,8.74025994502549e-05,8.54909617693551e-05,0.000163927471912225,0.0001906269369612,7.6725484071983e-05,0.000177172763538931,0.000990695549309604,0.000171586121769559,0.000215027051071321,0.000353614541494333,0.000101577527372322,7.1175248145415e-05,0.000346017673984292,0.000122490781187816,0.000126219156906037,6.19246348441479e-05,0.000168165447569145,0.000384248760305598,0.000100506083120022,7.22636761502858e-05,0.000165103605444371,0.000193291886045035,0.000126704146080045,0.000237947772765139,0.000181532454854466
30/03/2000,0.000308878441736127,0.000157949048322254,0.000241570003802139,0.000211454212141802,0.000155115465995731,0.000372262201699659,0.000154837928664579,0.000418421942589101,0.000136010980223618,0.000141305088609249,0.000180064085444237,0.0001840171731,0.000369423200947977,0.000110068382365499,0.000126967195280105,0.000181252457088791,0.000166682364494525,0.000246585611831626,0.000125871346484862,0.000280442391581853,0.000193998692487939,0.000168498824273234,0.000773482347273699,0.000264804661312457,0.000186791268148446,0.000199603092884258,0.000188029299181489,0.000401308612580902,0.000161791525932805,0.00166433347428306
31/03/2000,0.000345509350502246,9.77488093483675e-05,0.000529024174953145,0.000139884203168307,0.000179592257954411,0.000370050872360109,0.000106679026124929,0.000545736438202556,0.000173969568439964,0.000161697926524161,0.000128149856190691,0.00020260096294869,0.000308738188068654,0.000399375191433763,0.000194646111879779,0.000423246889313208,0.000269147836582748,0.00051574547775086,9.26044826152499e-05,0.000199116317622843,0.000209511759268658,0.000363273325749329,0.00095614414463779,0.000116067423135409,5.74059705157193e-05,4.90798920970601e-05,0.000222498943382858,0.000287563692225087,0.00027744076229148,0.000191938341453994
03/04/2000,0.000117594856981319,0.000231142410105573,0.000162408952855345,9.44958066614471e-05,8.74259675269246e-05,0.000158500903850588,0.000127692413431984,9.56716932054332e-05,0.000190496947905192,8.48097831520399e-05,0.000143337618808713,0.000180208972554564,0.000214060550396284,0.00011545567306277,8.40643474292035e-05,0.000118011642202727,0.000266853554762431,0.000142084986521772,0.000252225271597438,0.000314181347465705,0.00011522765350433,0.000137496290433291,0.000274754014289697,0.000426530750467573,6.21610071017927e-05,0.000402962774510718,0.000190008634025922,0.000105584255358619,0.000259131114005532,0.000333418988293779
04/04/2000,0.000519497549674673,0.000386499162629232,0.00184333161821823,0.00024779643053078,0.000888450855398337,0.000738565988812371,0.000202184919156039,0.000717683722688148,0.000755545384971408,0.000691351993134197,0.000709858010368134,0.000745066343940953,0.00045476885378542,0.000590519614908757,0.000961551880855881,0.000478678925128862,0.00121601132381231,0.000409295936963707,0.000743303059558845,0.000398494939029439,0.00047679971775904,0.0011809199217535,0.00138792262127577,0.000560617156245669,0.000150241521400866,0.000254242348548754,0.000841432216073879,0.000274204622572572,0.000492125401369526,0.000732861903959137
11/04/2000,0.000123947419242733,0.000761301567406725,0.000411394300475299,0.000116192162039151,0.000129584664486939,0.000431750702600363,0.000135420934946147,9.91974155179098e-05,0.000107536283609328,0.000217027038427523,0.000339668786798445,0.000173725912924211,0.000237242622554309,5.38940104179031e-05,0.000108122076749267,0.000159607374413459,0.000108395926206863,0.000373024151014744,0.000411480381925614,0.000158536999646492,0.000189372291988159,0.000325593078604255,0.000936991281675804,0.000145492864298944,0.000137947671526447,0.000186963982444506,9.37910676338085e-05,0.00024468866685747,0.000174200820040752,0.000107794186126669
13/04/2000,8.81779641351683e-05,0.000389337279362307,0.00041664394628163,0.000229150190730222,0.000739982008745115,0.000237257727469377,0.000297917109408861,0.000888040445509214,0.000177195219742346,0.000324577663168234,0.000282019198145234,0.000167836497840444,0.000252154370333015,0.000317526229547359,0.000252376230819302,0.00029297693018051,0.00054208158912299,0.000202950681465327,0.000419476592502623,0.000538590959501816,0.0003146344091676,0.000408493984192572,0.00118902051246057,0.000149868332940236,0.000246370766486219,5.46924133444922e-05,0.000156343576822186,7.22206769778017e-05,0.000747268308404037,6.00880437805594e-05
14/04/2000,0.000472006507620903,0.000490184696406491,0.000512472965423506,0.000427405826035137,0.000178838585158895,0.000773840734271996,0.000126581617089081,0.00103892337604303,0.000805145876735574,0.00099103979916864,0.00020946758152453,0.000359460345066005,0.000590610258564605,0.000575811937755739,0.000318439501309103,0.000391012060086843,0.00129878504597673,0.000302377586198769,0.00112740579587153,0.000677214890933482,0.000785539927189655,0.000827767777406081,0.0010671568925878,0.00063441390357253,0.000252710908878416,0.00033573834801258,0.000644623899450861,0.000548339815824675,0.000326189939669698,0.000274161968801855
17/04/2000,0.000121491884292279,0.000512079071835015,0.00125175508850766,0.000346639633097188,0.00014885295979162,0.000216517414476464,0.000271351201035128,0.000348502232456865,0.000495184474768404,0.000349880267012188,0.00045941526848772,0.000491576328012745,0.000391104319349895,0.00018647531620933,0.000210310092210605,0.000313946075957108,0.000274572876590515,0.000327400687590078,0.000391922060516711,0.00042887575492284,0.000189098190227012,0.000362921953907182,0.000733009886142889,0.000402666874283605,0.000288293706885358,0.000180604601294259,0.000895427941128381,0.000121295029865557,0.00104034482910804,0.000129310907429968
18/04/2000,0.000145134674970518,0.000130707935948986,0.000472470589539476,0.000144758305122345,0.000100606986125194,0.000422188775307527,0.000159525224643698,0.000272415398661972,0.00019190510762081,0.000263696446646689,0.000390665260324939,0.00061463940676337,0.000244511524782186,0.000117845678256032,0.000109766551829737,0.00023801910482935,0.000197032204803277,0.000232504580311014,0.000108759388194168,0.000539332964952202,0.000129372226416153,0.000274330121451467,0.000675200256781575,0.000962417713002486,0.000154028037319553,0.000103129283755377,0.000194026781876823,0.000121239559583163,0.000605181789569812,0.000332013047018488
24/04/2000,0.000114086970181028,0.000192396787198276,0.000447476281724271,0.000112714771095713,7.00615281982744e-05,0.000537482136291116,5.84009314340493e-05,0.000483499421116447,0.000179835015927173,0.000172496415443545,0.000236338308343282,0.000212831113293522,0.000112094497682734,4.75219165698246e-05,0.000208933750904758,7.05288975593207e-05,9.13589452360078e-05,0.000360944553576292,0.000179715294532903,0.000150547343084744,0.000249121913623918,0.00013608444006025,0.000557950358438685,0.000360482647423034,0.00011390308729729,0.000151803303198155,0.000154772231586479,0.000199617308702992,0.000286434939529793,0.000468133177924311
25/04/2000,0.000137039890731589,0.000133943804068398,0.000256362577461845,5.89117405067785e-05,0.000225504568044455,0.000610226626371966,0.000144940248226142,0.000283263896506605,0.000348337415985709,8.70309416683881e-05,0.000220145284708758,0.000116612156074509,0.000200702156805334,8.3798822394795e-05,0.000286312208607233,0.000257182122251732,0.000162286777825649,0.000374649917144041,0.000122073902569407,0.000193801457389926,0.000285852567637966,0.000127411245593026,0.00017763265157724,0.000200852120035236,0.000122632349937914,0.000129340617810066,0.000157782864600608,0.000195591559054802,0.000298850473696229,0.00018034095051779
26/04/2000,0.000110290680687735,7.76870335508881e-05,0.000158859761808665,0.00011462508357021,8.41962197416274e-05,0.000536039109598506,4.21892381108305e-05,0.000135801849315471,0.000203043286965503,0.000162316851637307,0.000105498655450239,0.000128961554252889,0.000119828729576723,0.000238024981363048,9.31735845984636e-05,9.6377270796945e-05,0.000194615122021628,8.06508781313746e-05,0.000124665974511563,0.000132609424572106,7.46161959103664e-05,0.000232154215178096,0.000594409928837759,0.00018284061111837,0.000214596777689506,0.000127930805339893,0.000286518386326569,0.000109173051669372,0.000116091071070824,0.000503114002961843
27/04/2000,0.000236853767262621,0.000232724992652446,0.000213498829805775,5.73120506530955e-05,8.32804067957536e-05,0.000163702085361139,8.2165574766216e-05,0.000276063559630616,0.000110706613885313,0.000171907392831333,0.000267789729687332,0.000174871584974858,0.000250487952236109,7.14247262782019e-05,0.000129466844170501,0.000120502566955891,0.000100899614694192,0.000178942103886095,0.000159982266425278,0.0001034483957052,0.000167717137297484,0.000211848615699087,0.000452468300490065,7.16625030155762e-05,0.000165251824592426,8.49530920627786e-05,0.000280035718176192,0.000111391389126955,0.000295622035456485,0.000395555857758322
28/04/2000,9.01575444467446e-05,0.000233872110341397,0.000206422297247265,0.000243503373773199,8.32696810570058e-05,0.000181390798069916,9.41206720939722e-05,0.000186675427172416,0.00025436887371688,0.00034585519396124,0.00015617456372221,0.000457853003603439,0.000260759983605481,0.000131454037364063,4.90845168273825e-05,0.000126950623669153,0.000143718047315567,9.93534986044131e-05,0.000238449165963136,0.000480638496435745,0.000153936439989233,0.000129891222753024,0.000647847229194787,0.000474234258366788,0.000231643056409554,8.39916237155696e-05,0.000231462522779477,0.000138722897051961,0.000346320354707402,0.000311687232610143
01/05/2000,0.000233720819940274,0.000200504890637384,0.000294599015296353,6.74389298797918e-05,0.000166176509845648,0.000198370740319524,0.000123172241676812,0.000317214545187072,0.000177642346297472,0.000248264699795426,8.61610313107725e-05,0.000230865261197868,0.00023460127926915,5.82202381983106e-05,0.000429687481650134,9.0577858866785e-05,9.0921070877495e-05,8.77952971755759e-05,0.000237991433171511,0.000173042431694063,0.000534389634256888,9.97990851873845e-05,0.000297859895455052,0.000141156889966757,5.1470919074584e-05,6.53265164149922e-05,0.000413755404493573,3.81005735559752e-05,0.000406365701274203,0.000198841265683188
