dts,rets_d_1,rets_d_2,rets_d_3,rets_d_4,rets_d_5,rets_d_6,rets_d_7,rets_d_8,rets_d_9,rets_d_10,rets_d_11,rets_d_12,rets_d_13,rets_d_14,rets_d_15,rets_d_16,rets_d_17,rets_d_18,rets_d_19,rets_d_20,rets_d_21,rets_d_22,rets_d_23,rets_d_24,rets_d_25,rets_d_26,rets_d_27,rets_d_28,rets_d_29,rets_d_30
15/02/2000,0.00402722974228084,0.0372841360716967,0.00230643074302246,0.0151483503292076,0.0207925832288877,0.031934822064208,0.0205610951962104,-0.00418630630808694,0.00574845401206869,0.0447075750769024,0.0298073973816421,-0.019033096170955,0.00677302662210714,0.00763685220860855,0.0172046768922531,-0.00555034207450938,0.0197701496864734,0.00892107809992412,0.0406478361011901,0.0379651807355907,0.0248665412955711,0.0054153062624383,-0.00292248495508852,-0.0235019608905283,0.0146334755235622,0.016428684824317,0.00783478445582015,0.0103109103160034,-0.00535972959610773,0.0365343811923928
18/02/2000,-0.0157477179837092,-0.0236829485572928,-0.0231407852785933,-0.00160292661099993,-0.049762242257424,-0.0087032406847144,-0.00639095198761336,-0.0139302961160796,-0.0309283123300756,0.00290794608247918,0.0133420264516129,-0.0158102068658479,-0.0163154410817064,-0.0123733698652578,-0.0138257863952344,-0.0169236028338893,-0.048340658905669,-0.0247371896678528,-0.0595638757043773,-0.00659518335964425,-0.0167455753274235,-0.0169755322494743,-0.0212002856291999,-0.00617044571398559,0.00656568673070903,-0.0127853075923283,-0.0114724770812457,-0.0524259890920393,0.0146004671335774,-0.00294401387048475
22/02/2000,-0.00834716103864673,0.0118758382569821,-0.0218312202940663,-0.0148435157585744,0.0275837470831354,0.0013559021192335,0.00322572665786347,-0.00224847859323609,0.0193305572036714,0.0410397478108725,0.017238775393618,0.0541458646841195,0.00720404697546556,0.0110302362002298,0.00812477743149833,0.00395594759659401,0.0206096606783368,-0.00557305511232374,-0.0139565857287046,0.0227889958481738,-0.00565799004629508,-0.00163528316764854,0.00151274483423664,0.00250734892686791,0.0484724584417091,0.0149047366900284,-0.0119290490754523,-0.029261226719471,-0.0131439126245016,0.0255729436802572
23/02/2000,-0.000153948192650868,-0.00170430330031478,-0.0221921323474675,0.0192750791002102,-0.0118954216602858,-0.0211242582366032,-0.0105368232502256,0.00329610789099275,-0.0127056769858996,0.00705343465917395,-0.00862850696065664,0.0153250781903132,-0.0314588731078608,-0.00633662301277505,0.0295527963239787,0.00958886951111855,0.00150152475862353,0.0270287545005777,-0.0149319518407661,0.00982021276783807,-0.0148941211376499,-0.0136868445975456,0.0530863926036798,-0.0222419932415662,0.00955923501153908,0.0316506147728085,0.00538172917974713,-0.0407877295171514,-0.0073920356370789,0.0232191370164011
24/02/2000,-0.0115463046916136,-0.00906813000393275,0.000617794512020237,-0.00262874240253148,-0.0750608143426281,-0.0195703494159537,-0.0229060161354033,-0.0301093424265669,-0.0259906532765262,-0.0249058952617827,-0.0150827265797412,-0.00789208824348799,-0.0286442455420138,-0.0242314235574092,-0.0280062828330189,-0.00982615398524668,0.00180430278037795,-0.0178389069912271,-0.0482895416209841,-0.0099768910888785,0.0018300257485448,0.0205032246673476,0.0230232268776416,-0.0501500213116818,-0.0573789092102961,0.124693553539244,0.00142365522065453,0.0178325056934229,-0.0470846191824435,-0.017856656271302
25/02/2000,-0.0435176540631375,-0.0348897211829938,0.0196297040129582,-0.0226058397647065,-0.0171001001576701,-0.0452373265461875,-0.021712523435148,-0.0233683708578234,0.00725007259197379,-0.0139065025769378,-0.00637101283045463,-0.00416969745381383,0.00542242211488746,-0.00139493718724841,-0.021194758883615,-0.0340673322102001,-0.0239026414010658,0.00785031761227126,-0.0429005572766652,-0.0118501981793366,-0.0248604597928643,-0.0370035601958579,0.0150789892360724,-0.0116527730172221,0.00999589843110901,-0.0490653472701631,-0.0220664848659266,-0.00413762374880301,-0.0238878785244183,-0.00452257631779278
28/02/2000,0.0315687268042246,0.0285642834089736,0.0506573923361887,0.0345884356395784,0.0206751288632816,0.0201755917632303,0.00950732360095198,0.0476498587078687,0.0154554634025686,0.0164380143880136,0.0295159430884745,-0.05215511024662,0.0573665877439418,-0.00491869312224405,0.0192320189678542,0.00601400382308471,0.0230946874309369,0.0074638141398651,0.0383024103857953,-0.00866989302377777,0.0214142151169903,-0.00298124258785446,-0.00131497061951189,0.0386572697972627,0.0115000912471859,0.0268393638113043,0.00129522823314183,-0.0127823200511983,0.0719822635803171,0.0512989052823902
29/02/2000,0.0263241321786753,0.0342300833500202,0.0270579139354064,0.0252202872651568,0.0120976045762572,-0.0218184598892856,-0.00857332183825565,0.00541398725947282,-0.00704521704728019,0.019300903646622,0.0284514290685964,0.0161622914350512,-0.0166100323453436,0.0467551507842404,0.0398235917748704,-0.00973376482698085,0.0165844492155762,-0.0132557204783925,-0.00459599857229697,0.0124662687922963,-0.0191148802473413,-0.0319718107987657,0.0242558727343626,0.039528248279707,-0.0115264494942666,-0.0176070776549251,0.0785784136509459,0.0191107137648556,-0.00656028814027607,0.0127436327664352
01/03/2000,-0.00639570467333848,-0.00618208907379167,-0.00878949138129721,-0.000968271857806985,0.0383946713716217,-0.0028815185384,0.0206915206148134,-0.037269717505854,-0.0102076663931564,-0.00128026040684881,0.0547529624774465,0.0771855235696352,0.0573044229118239,-0.00743784382452137,0.0347769408715008,-0.0198137354467007,-0.020306874833511,0.0262251242498617,-0.0055302218615893,0.0176398650686628,-0.0156667330943176,-0.0129731841031498,0.0185470825189352,-0.00435638269644968,-0.0049222417750278,0.00434930375199016,-0.0363128013172189,-0.0383020570899324,-0.00392438834520622,-0.0147637957373765
03/03/2000,-0.00530242339566179,-0.0425256440212248,0.0202281513613639,-0.00816829875645422,0.0327349660795691,-0.00486780726801273,-0.0169643665843374,-0.026181705727889,-0.0434428186320977,-0.0206773685146435,-0.00501897301140405,0.038146691761578,-0.0198611430768676,-0.00480102496866623,0.000235289290255,0.0142276478455421,0.0162761148958133,0.00387566512915572,-0.0345730129361814,0.0304090227483138,0.00968262817671445,0.00695900731393193,0.0464815693708708,-0.00412246038401923,0.0307265583704301,-0.00663694655196381,0.00232893924026685,4.34860395399112e-05,0.0254112879606507,-0.0111837922915529
06/03/2000,0.0183952255013721,-0.0028402844543323,-0.0463233467659206,-0.0161472376336863,-0.00336308445833153,-0.0149413672716362,-0.0242647562843147,-0.00221430552047538,-0.0154134776547814,-0.00284073862727857,-0.00249728445669068,-0.0258991338363767,0.0197243859738712,0.0124733723620556,0.00174361347644312,-0.0194704508859644,-0.0175625284855155,-0.0294874615007621,-0.031806332045291,-0.0118778545717418,0.0174596062126162,-0.0512469658758974,-0.0041277560063411,-0.0327179880456536,-0.0193780072817059,0.0469202432517427,-0.0138530109416799,-0.00686525598995555,-0.0570074729248408,-0.0358083947234311
07/03/2000,-0.0499326405784184,-0.0351657818964327,-0.0398053533621219,0.0984122525216799,-0.044697840111331,0.0412999809511419,-0.0286485992948936,-0.057426490950677,-0.0385456408358291,0.00417266683504859,-0.0245860288904985,0.0618311711352527,-0.050032701659671,-0.0288811612540692,0.0105285004905238,-0.048930394176451,-0.0584906352511817,-0.0158330987662946,-0.0140129733511975,-0.054673785967617,-0.0180118646476227,-0.0347509461353015,0.0156136555998081,-0.0464919737543888,-0.0358945032456944,-0.0179681976598102,-0.00713565577101347,-0.0433127106732447,-0.0611227014792134,-0.00598569820343559
09/03/2000,0.0833442866875876,0.00058784704864193,-0.00511833852572558,0.0307926394496863,0.0283493280068431,-0.00315710176723008,0.0297584531390247,0.0255705805270046,0.0335344357305293,-0.0201364131198022,-0.0117413584745716,0.0144319635747685,-0.0298593189146025,-0.0283185927844094,0.0281992098410205,0.0261888536672701,0.000412929674752836,0.0606222120144749,-0.00811474832457145,-0.00718834925780414,0.0337326266674663,-0.00769352028421582,0.0429073183097051,0.0256171092001949,-0.00147543951477818,0.0441569350841838,-0.00354803866872775,0.0353930347902708,0.0745463217017655,-0.0136494346269645
10/03/2000,0.0111639284312352,0.00573824427769566,-0.0228208253598558,-0.0348419478602172,0.0423604867084479,-0.0577011795989205,-0.0260920588968593,-0.0274847632506117,-0.0235802314348186,-0.0102029130014136,0.00442413709679152,0.0289588213666488,-0.00963277744608478,0.00163588230929287,-0.023187942660968,0.00597030338809059,0.00855075174961403,-0.0300714278757151,0.022137455479224,0.0281420270781056,0.00705580866779363,-0.01944586707354,0.0170632092481851,0.013740447124332,-0.0228974011111561,0.0179271989653349,0.0127512520117255,-0.00821106802877061,-0.0286053573139845,-0.0225756097563131
14/03/2000,-0.00974106551826287,-0.0178267772217826,0.010348576003272,0.0483717508577387,-0.00133793477354239,-0.0265393099627442,0.0309519832912511,-0.0165876155699838,-0.0033312987308863,-0.0116140441974874,-0.0156770519263614,-0.0578667547356879,0.00189511341419807,-0.0297728085513858,-0.0199997724239806,-0.0235988202252634,-0.0170525039256634,0.0321534454700227,-0.00189867630830219,-0.02742798654556,-0.012869792509466,0.0155440557990622,-0.044541483261824,-0.0235623414752963,9.79392917693301e-05,-0.0102934794621225,0.0106269239490164,0.0171811782889319,-0.0246897849062424,0.0771314127010029
15/03/2000,0.074360306776403,0.0624687465840778,0.0583235959947642,-0.0122558620525727,0.0247751085700199,0.0225068955802398,0.0517825458811114,0.0552337448525359,0.0616343580931522,0.0492850917514484,0.0823474703679584,-0.0189324909550965,0.0527831856281581,0.00637628069079622,0.0108751876428541,0.0579964721640641,0.0410056187485344,0.0277048846876126,0.0248485613283597,0.040094971715349,0.0344270224242064,-0.0047127819153801,0.0139885030448782,0.162261972203886,0.0485481027614535,0.0243581301193664,-0.0203803705774878,0.0807137014048732,0.0429587195468487,0.0630348041763309
16/03/2000,0.0308400800304528,0.0408331848329055,0.0435020255478499,0.0126013644096011,0.0206152890602462,0.00105246466220225,0.00158978401651868,0.0207623588046192,0.0627099417431372,0.0467024206620297,0.0139965256059749,0.0108618115548684,0.0312680414610293,0.0661601954118406,0.0126282196701628,0.0258528137185596,0.033077136459446,0.0348297431054582,0.0352921147840328,0.00663626190560548,0.0138112936577955,0.00111816553869912,-0.00266593847532838,0.0152151532630377,0.0343026690385867,0.0329903527812188,0.025037904326042,0.0463411025390409,0.0522844887074714,0.0698082359550317
21/03/2000,0.0248003614863,0.0444076389464015,0.0257866913739034,0.0204257954701446,0.0162341139496567,-0.00544656545848229,0.0322713898534927,0.00294765526346912,0.0249899864512862,0.0358618191572081,0.0335501787781554,-0.064414584204604,0.0646964850627233,-0.00147483608206033,0.0223535201791181,0.00539707761743217,0.0772658885584884,-0.0275902538251549,0.0150007279796951,0.0128790970425853,0.0325777577612739,0.00441740684902032,0.0562688714535419,-0.00383414650586308,0.0419073432891704,0.0200857188083998,-0.00658720736327861,0.0445851466111024,0.0112229494269791,0.0742683841786528
22/03/2000,0.0119678051987737,0.0264752047610231,-0.0212621339183509,-0.0279767938573367,-0.00929420200008366,-0.0121781864924931,0.0138731636634963,0.0269178470880774,0.0206564648614273,-0.0011556138284963,-0.032409618301798,0.041863199850236,-0.0015539730003766,0.00296187499721706,0.010945840941322,0.00525171664735866,-0.00376034871459395,0.0110848600966453,0.00382341550811161,-0.0159242710836373,0.0126712029495229,-0.00381430491020686,0.0124373596817674,0.0148084325941986,-0.038203233991329,-0.0104687735712778,0.00444784069585741,0.00763750104901295,-0.00360579803810179,-0.0443998467503131
23/03/2000,0.00395277221141154,0.0478480090962724,-0.0196766627036345,0.011648983777833,0.0349421577882437,0.00331547289150106,-0.0108438070250413,0.016791120895906,-0.0147976826915794,0.0258947162447836,0.0183482499886034,0.0551429367250915,0.050765092180309,0.00739987939390403,0.0430332640657579,0.0288374594138002,0.0457558745896294,-0.00172396701990875,0.0447229214170228,0.00482706819568442,0.00890125071483288,-0.0103256728774704,0.0158936454290394,0.0148437060111278,0.0227773733850815,0.00327903420792542,0.021106067078705,0.00576284570857153,0.03749698511077,0.0485191864009247
24/03/2000,-0.030702496214827,0.0119256536547967,0.0387035489740249,0.0236603523945717,0.0435160794462498,-6.49098327588915e-06,-0.0191949554879918,0.0164758731877326,-0.00905343354657562,0.013726318093496,0.00403314914212239,0.0085672765492554,0.00287725327619665,-0.00919271256965267,0.0180906258296142,0.014297519354349,0.00434400097802951,-0.00185369482011584,0.00800740955904462,0.0284261848468782,-0.00534895375315532,0.0579416078939615,0.00731775651662861,0.00921685022960107,0.0212154759782496,-0.00977622436990089,0.0387116541228568,0.0207429406314468,0.00825180893462752,0.00979378776393323
29/03/2000,0.00726285546184313,0.00228950314298495,0.0557239651160725,0.0283396365744063,-0.0089131197593887,0.0248188662285459,0.00716221155244501,0.0422047983342036,0.0137629619300922,-0.0130949782522507,0.0541143577255584,-0.043437614922699,-0.00781536589437811,0.045213871982904,-0.00302023711414547,0.0505238603652949,0.0400681056903091,0.0146864990634113,-0.00245750277026637,0.0407400571140793,0.0175400374150513,-0.0320927148506024,-0.00658181478638583,0.0659779788378283,0.0216628715452155,0.00658162314737478,0.0242126993497573,-0.0135102568529372,0.0231706559056621,0.0315298760440713
30/03/2000,0.0111364676918208,0.00134253054145048,0.000948621013981747,-0.0335848007128398,0.0297805511357645,-0.00442944386974339,-0.00441129986152857,-0.0111870070546074,-0.00193909008273728,-0.00845909897756014,0.0262269075560096,0.0128302403651876,-0.0361483131067148,0.0529326337047449,0.0261937190946331,0.0284260521069412,-0.0210110480732288,0.0106671095084367,-0.0133580112586164,0.029770789655369,-0.0102567013126001,0.0254142860234786,-0.0425559998075476,-0.00325159796618171,-0.0133038826317269,0.00387662948090662,-0.0318245114909088,-0.0134231403188312,0.0544098129431205,0.0102329280982989
31/03/2000,0.0300440096201028,0.00290735270731829,-0.0377099723926893,-0.0134689944083132,0.0288779023801224,-0.0440814219130426,-0.0132848520572264,-0.0378229759394122,-0.00897553786536083,0.0208713991654851,-0.0287093141237088,0.0344209320436279,0.0187711031229955,-0.0213731294972191,0.00776828938689172,-0.00826233991984956,-0.0178157331919102,-0.00362762252328561,0.000427315818070277,-0.0110279752782235,-0.00350176771929199,-0.0338416296913954,-0.00032195314050365,0.0238974009475981,0.0262118313742674,0.0242509540496287,-0.0293919464259941,0.0458816598334945,-0.0221996772111726,-0.0209601101172671
03/04/2000,0.00677221762054372,0.0513237773432623,0.0821149806790865,0.0426860659520555,0.0462979652070952,0.0376708926023902,0.0226741774837156,0.0365114590009818,0.0527200664435368,0.0662000893056506,0.0373901888483645,0.00621078764065976,0.0703154349778251,0.0170713924918926,0.0105388490530731,0.0230238912312413,0.0274599411863991,0.0358076781502432,0.0340371346142837,0.065955495410979,0.0332314941772068,0.0232890129502553,-0.0134166110138798,-0.00616936165451001,-0.0225341470416818,0.00318749856572136,0.00767911127534565,0.0106844956541205,0.0462406755321121,0.0135899011192687
04/04/2000,0.0428626546023448,-0.0272554044858277,0.00610950874777872,0.0376249330624748,-0.0235967351925184,0.0148788403774765,0.0251110012074767,-0.0394561238958121,-0.0145437184429243,-0.0236168738392087,0.0134324830105378,-0.0547795124303626,-0.0169628263722959,0.0103563203285093,0.00637672299735542,0.00472725958716175,-0.0275007368614117,0.0457739545501334,-0.0495194254088536,0.0323667904133199,0.0160497729641518,-0.0142889751815037,-0.0500757373781724,0.00375023581140013,-0.00324042600496213,0.000100357305060788,-0.0176746080298619,-0.00251770909182103,0.00208934709386752,0.00494921549066535
11/04/2000,0.0341250499635223,-0.00414253627728005,0.0189015518948652,0.00861298745970701,0.0223473139852737,0.00275311837793491,0.0276375983297616,0.0168571081353042,0.0241903628033594,-0.0119168836262316,0.0212489396679887,-0.00599711331427669,0.0343991649470894,0.0168358311898274,-0.00153979555990604,0.032115308650467,0.0137224499700836,0.0447360637294311,0.00300613981482905,0.00889166695256181,0.018777190933178,-0.0150170262505482,-0.0211305972786106,0.0309720732028679,0.0192332106852967,0.0267965774798873,-0.00787949258862662,-0.0173749048761975,0.0134361993065613,0.00494776461005091
13/04/2000,0.0081436275432838,-0.0238833462556607,-0.0441693281120785,0.00311574097581893,-0.0335876298939107,0.00457230940902897,-0.0123318941958004,-0.0758332459823188,0.0104768418930343,-0.0175064762809912,-0.00924276487082785,-0.00626960951480223,-0.0192427566955533,0.0158335742416274,-0.0436382889043483,-0.022684899277349,-0.0438231172778048,-0.00622019145361966,-0.0247203471385611,-0.02957960132314,0.0112347529619675,-0.0211621251084673,-0.0111568649923881,-0.00161225852754404,0.00458467635306723,0.0142720999646446,0.0126577923061683,0.0297222993769318,-0.0489404720644483,1.45228917419488e-05
14/04/2000,-0.00553673507136069,-0.0435164961380422,-0.0297871628823198,-0.0132043780976638,-0.0146112847786823,-0.0685768939375007,-0.0243217653517036,-0.0253097461185951,-0.0184503157002723,-0.0331326888359495,0.0240948984591669,-0.0191420654938164,-0.0636746155550209,-0.0425726312992035,0.00648372893230027,0.0166118038351265,-0.0273117358283212,-0.039619109396172,-0.0486867580863536,-0.0304252769083666,-0.0329268107375994,-0.0537323346807945,-0.0848521076872094,-0.00304524721627474,-0.0237346058302393,-0.0318427051474784,-0.0542890926546048,-0.0425683091008683,-0.0461729908802015,-0.038532717691986
17/04/2000,0.026522598951917,0.0178266994602221,-0.0231081429536021,-0.0379811652682365,0.016697070135746,0.0825229608656749,0.0139213647885619,0.014143603327498,-0.00979184872595996,0.013966846211481,0.0170509207970064,-0.0105283962870546,0.014473189382169,0.0367835059709208,0.0261181034463432,-0.00942848712391428,0.0472270580721577,4.22507601058331e-07,0.00655334326028616,-0.0179551056111513,0.0413919228307267,0.0612275563701825,0.0477328456830472,-0.00570191658179973,-0.00769104416772315,0.0392131782468947,-0.0468827261459094,0.0235284316811081,-0.0195421044718215,0.0189040694262299
18/04/2000,0.0306875669994402,0.0298523256485252,-0.0101827864332756,-0.00492539679342593,0.0165820321183263,-0.0296141798573571,0.020077767317725,0.0226219963203205,0.0229673998436484,-0.00484373952650398,-0.0142873762843625,0.0362144524982933,0.0546574033025063,-0.00389348514670559,0.0209424797270906,-0.0359511350545452,0.0225738886910137,0.00988831498721844,0.0286704875837679,-0.0541047782851025,0.0208590775292863,0.0130671400269288,0.0498065626679597,0.0224597261953986,0.0186221212809479,0.0160025801675514,0.0503593823077544,0.0413135898786878,0.0322844147771269,0.0396109486653368
24/04/2000,0.0171399944525787,0.0169399219758683,-0.00285091723638966,0.0268915178294799,0.030945718479005,0.0195959302292025,0.0331608618690861,0.00479340972394108,0.0193590567386497,0.0162064108996792,0.0114290575975615,0.00685463843740036,0.0294297381891654,0.011818957056007,-0.0275821079528332,0.0893048366056836,0.0235236831876161,0.0270133238716796,0.0366162042547533,9.93158444531454e-05,0.0384165619624972,0.0372204147985906,-0.00978338899582402,-0.018704681531796,0.0283711176576198,0.00157193668458304,-0.00386374617902672,-0.0222493055245503,0.00769620590661765,0.0354352286355187
25/04/2000,-0.00244205024498536,0.0179001702859847,0.0171369697742126,0.0124210316151674,-0.0154020979127258,-0.0520781310171462,0.0051950364314733,-0.0082947093092224,-9.54311351683585e-05,0.0359259350686708,0.0226525927749238,0.0517997210388564,0.00437373905479868,0.0162247332144211,-0.0030914877086963,-0.00950774570544714,0.021381448069891,-0.0142267793432297,0.0424205737447407,0.00952651404166557,0.0143868880266209,0.0418038713786424,0.110611244110003,0.0550210547836406,0.0619152468402136,0.0403554624279169,0.0492012213953978,-0.0188640210932411,-0.00222863978815389,0.0736059016778844
26/04/2000,0.0161881270975413,-0.0155888553779108,-0.00741496029223327,-0.00383437545299146,-0.0119305248500235,-0.0249953501424155,-0.0187392143590893,0.0197535416306929,-0.0131007634034412,-0.00351501373424982,0.0178007178149625,0.025147426145272,-0.0143078223093985,0.0422724634230046,0.0224914372008306,0.0209100547717869,-0.0193653891663703,0.0161085703237416,-0.0179537087856677,-0.0046572649449626,0.0042726156684883,-0.00218876657229222,-0.00758833885546753,-0.0223589144437201,-0.00683248556129178,0.0221244340164859,-0.0329049930510745,-0.00343983879810161,-0.00222920163925531,-0.0396655728984428
27/04/2000,0.0137531867447342,-0.00668175716083354,0.00216448495125658,0.0124041266804826,-0.0102061055058049,0.0176164411126541,0.0135804455951793,-0.0168329019243932,0.00524097859679229,0.0111075357624722,0.0102748814970097,0.0032104073374709,-0.00448727084151565,0.0233770976462129,0.0166840551465124,0.0162845860602306,0.0109100786328535,0.0144915942014842,0.01303171809923,0.0221293990194255,0.00605714984249978,0.00513284492546597,0.0371222813639646,0.0159497530831876,-0.0326543286911192,0.0174764518067716,-0.0180851633349952,-0.00955138669510142,-0.00236561704058968,-0.00827551517408222
28/04/2000,-0.00326208077715882,-0.0250705511596871,-0.0134608095395724,-0.0419410211243838,-0.017666011081952,-0.0207252740658875,-0.00606058185388506,-0.0250654740447318,-0.00549602593654828,-0.0236125354340606,-0.0143418558212172,-0.0159492402711846,-0.0315231665029238,0.00884087992612256,0.0204191527666092,-0.0131578086859783,-0.0215575937185701,-0.00650784280222946,-0.0289185051490504,-0.0513083755365361,-0.00138425131206717,0.000576691970821911,-0.0270049769329148,-0.0214356575209551,-0.0295051108397907,-0.00663668866975032,-0.0263712763603365,-0.00695094576173011,-0.0648428284157621,0.0222023151757432
